baseMean	log2FoldChange	lfcSE	pvalue	padj
Notch1	2002.30564462464	2.67282035422929	0.330968005795191	4.25557650044415e-17	2.64738888712816e-16
Map4k2	1947.64357555449	2.68146493483573	0.106833248587023	4.52857755482616e-140	2.50763761524935e-138
Tnni2	87.105969515875	2.68655154778497	0.50777267439817	4.83303873670007e-09	1.69830419764516e-08
Cd79b	3823.68641364838	2.68954288010634	0.0847965384944883	8.12746050528002e-222	8.53214030960542e-220
Med12l	102.407245485386	2.6904109416013	0.469218253613949	4.36397905148321e-10	1.69938875119195e-09
Pisd-ps1	79.5572266734456	2.69666857156344	0.549855958280569	3.33019525435439e-08	1.09392789352619e-07
Gm9581	63.7636998370828	2.6980855700373	0.644916846793168	8.00716233028635e-07	2.3128742322908e-06
Pde4b	1030.82218665044	2.69882550861039	0.151486259971733	4.63844088123906e-72	1.13737730416368e-70
Zfp608	346.145079128679	2.7070483600724	0.285121444105317	1.57796175049915e-22	1.27425468922519e-21
Slc14a1	872.205149094583	2.70787160315696	0.210727894626987	6.94491351772946e-39	9.49672163252069e-38
Hivep3	490.875275854318	2.7141860569077	0.212014357149155	1.29279973534195e-38	1.74649272557321e-37
Prkd2	1475.6595333762	2.71517134500289	0.121972910234781	7.9885207179299e-111	3.25944582167197e-109
Abcb4	136.006017740428	2.71531360382841	0.427222862722761	1.05486298196562e-11	4.67292709109871e-11
Cd55	169.373941955897	2.72257120335939	0.388323905763657	1.33986414661858e-13	6.78209486168862e-13
Ppm1e	133.713662152811	2.72822155378701	0.408541130803963	1.30583110826251e-12	6.13527548208373e-12
Tbc1d10c	2645.61437863195	2.74055457107512	0.0995552181418618	7.38454115686418e-168	5.27811388502675e-166
Ahnak	1086.09264352182	2.7446340973668	0.158982423757726	7.63132779060983e-68	1.75190253926574e-66
Junb	5295.12818935142	2.75087517666782	0.0744502309759211	6.91763869462351e-300	1.02523474653553e-297
Lfng	395.394521114225	2.75558063256351	0.255695130307172	3.36968038254913e-28	3.34248414324115e-27
Smtn	1370.67359995518	2.76126585374637	0.143853051174098	3.57361652949764e-83	1.02899735383649e-81
Nlrc5	530.210328921637	2.76229253426669	0.209890271052939	1.20493763460348e-40	1.71759002567664e-39
A530064D06Rik	64.6164377374099	2.77213290193455	0.663613364772534	8.12913938998298e-07	2.34609011375282e-06
Csrnp1	841.281283560035	2.77263610240631	0.17120575743938	4.68792099873149e-60	9.64180976024816e-59
9930111J21Rik2	144.569854163397	2.77524182181124	0.392262855050361	8.58651882553753e-14	4.40381357372861e-13
Ptk2	190.068659413589	2.77537129800874	0.496742856195357	9.98590635725877e-10	3.73147809671687e-09
Tecpr1	627.626403950205	2.78304501160289	0.228108510141722	2.45514761995709e-35	3.03594818575798e-34
Bend4	100.697975499773	2.78707728425655	0.521069135100514	3.59577166337087e-09	1.27689171329991e-08
Mfhas1	287.743778151336	2.78803861546246	0.290198347930841	5.35234285543833e-23	4.42138617189405e-22
Cd180	258.230029753014	2.78891678251374	0.304213059909989	3.38680664591474e-21	2.57601791528519e-20
Abcg3	132.992030661388	2.7900851997389	0.408433993382434	4.6685084081523e-13	2.27181205878121e-12
Cacnb1	117.161619190718	2.79340577244889	0.43430801553181	6.53918040974744e-12	2.94204732899262e-11
Cirbp	2134.30006082223	2.79363618273499	0.102793203236529	1.08711859161377e-163	7.50409668923534e-162
Satb1	2227.37847383099	2.79927242422269	0.101533007199607	2.28958314743776e-168	1.64817278284841e-166
Helz2	286.179013404868	2.81125417644961	0.329234798692238	9.06872960972963e-19	6.0848639818146e-18
Aim1	117.463959587778	2.8125807943373	2.34994623279731	0.00371199219431721	0.00677339441143018
Tulp4	89.9202907521103	2.81878288781448	2.24914313372803	0.0032995081485583	0.00605911864452815
Basp1	163.035901876369	2.81979622683455	0.372433496638896	2.25302029790308e-15	1.27992889302521e-14
Serinc5	1102.34265549601	2.82073096112024	0.142585540131743	3.64466702472692e-88	1.12327077294183e-86
Stk10	1655.52842856655	2.82788607212293	0.118866844095064	3.7079719669285e-126	1.71417162764704e-124
Sik1	1402.53299817388	2.82977898503334	0.140104995855635	8.93090635973356e-92	2.88479725299342e-90
Il12a	789.418231309084	2.83451644039017	0.229213388141524	3.13942945143941e-36	4.0151230979196e-35
Dlg2	91.6207061267148	2.837347798505	0.514900777732678	1.51252997972654e-09	5.56121019178549e-09
Lpp	416.860867510263	2.85118886485056	0.277838176745308	7.65344088146767e-26	7.03111916166191e-25
H2-Q7	1403.05179132056	2.8533650174463	0.127896046865219	2.56349309292792e-111	1.05019851181006e-109
Zfp658	145.146761965599	2.85355062321925	0.430363144733871	1.78436592728895e-12	8.31384180084053e-12
Il18rap	630.872336506205	2.85406549263371	0.275043521252141	2.32617110332146e-26	2.17066225734015e-25
Cbx7	162.46939757543	2.85759066820771	0.372561281396295	1.05157422682044e-15	6.12233683298462e-15
Gm43362	90.4099733732584	2.87176125785599	0.537490488201734	3.67408505095724e-09	1.3028652056139e-08
Cd244	415.846135366296	2.87223038193202	0.238738212786344	1.88630217267358e-34	2.27450945631971e-33
Mapk8ip3	262.554335622665	2.87807221183894	0.301109005111444	8.40336806659396e-23	6.88529620936048e-22
Cish	144.426358098359	2.88564343890848	0.424209748321653	5.60037334075291e-13	2.70828035163665e-12
Bst2	4126.36627407345	2.88758536251729	0.0830868255104127	1.06032647661553e-265	1.31925558411497e-263
Gm20696	85.6686324988857	2.89190076879454	0.555951097916059	7.58213045135685e-09	2.62496429710664e-08
Inadl	129.414710744834	2.89453319140874	0.508480511349089	5.48502158406339e-10	2.10904416345635e-09
Chst15	1758.21093141451	2.89792066453373	0.149724453933538	1.5443618356712e-84	4.51132712460706e-83
Hspa1b	213.973741351699	2.89929434762556	0.342846306282803	1.78607327395481e-18	1.18188092284416e-17
Crip1	3690.73133500156	2.90085144754765	0.0801436114772261	6.18033268102467e-288	8.53224558347488e-286
Cd2ap	249.832855642858	2.91389717526072	0.380902888062361	1.2058524495377e-15	7.00436944463456e-15
Nefh	167.782763126072	2.91723661541309	0.414951390842554	1.14722858201681e-13	5.83044359534312e-13
Tmem98	216.45310031716	2.91856123585797	0.320702153816339	6.03790549392852e-21	4.51409581363588e-20
Dok2	593.259751079434	2.92120333964556	0.193285295075579	1.0484140141232e-52	1.90319682675247e-51
Pde2a	6421.82032708352	2.9237844083367	0.063201612938881	0	0
Gm38365	62.927136610171	2.92951171976337	0.626725611825659	9.43243388197652e-08	2.96877166341535e-07
Auts2	197.935775401974	2.93207404149897	0.360806790403863	2.75180785664379e-17	1.72897254234764e-16
Cdh1	806.122428637698	2.93823764290423	0.187761341409475	2.67272847347056e-56	5.17995337608391e-55
Fcer2a	239.123080422974	2.94375269879366	2.56921100591968	0.00380090974121135	0.00692185912033394
Cd6	285.756051916427	2.95127699965085	0.368576035619588	7.15887486827473e-17	4.38584443297707e-16
Pag1	525.755335161854	2.95751986799184	0.211347873387386	1.29959723724079e-45	2.0690901985644e-44
Crocc	294.476031644016	2.96153379770422	0.305082490069367	1.90018013001595e-23	1.59053283640372e-22
Hist3h2a	196.272541840099	2.96397409330399	0.40838496004992	2.20962134827741e-14	1.1714131482346e-13
Pafah1b3	1029.37745814858	2.96943072802894	0.157300512217668	1.38193398308924e-80	3.879423588182e-79
Plekha7	210.03657644876	2.97651903608196	2.53899089997046	0.00353748937817934	0.00647020289533418
Prnp	234.619347444604	2.97827279939902	0.436976225552309	4.9399464399907e-13	2.40158129388453e-12
Rasl11b	120.658841675591	2.97975057467341	0.448165290388271	1.51654096592307e-12	7.10539277293012e-12
Lamc1	391.148011395535	2.98090514911592	0.245925882337351	5.90121105299354e-35	7.24389829379646e-34
Cd69	2433.85871310946	2.98199759192906	0.0990287682305282	2.68874934308325e-200	2.41939427496366e-198
Slc46a3	264.667885172376	2.99033557796121	0.294984302835509	2.5529855303154e-25	2.29928401917056e-24
Slc27a1	1608.34263666682	3.00440213129033	0.344383805539928	1.67420055696737e-19	1.16443017343804e-18
Fzd9	97.8680460897199	3.01109220962312	0.617182846339442	3.56121884196098e-08	1.16639465353535e-07
H2-DMb2	385.533533802341	3.0240242411273	0.299370269098041	3.58599288482984e-25	3.20955917347381e-24
Gdap10	162.423234120896	3.02451574126223	0.418871556977344	2.79589906623505e-14	1.47138750859096e-13
Frmd6	440.165180088735	3.03119890080104	0.227432435196576	1.12825590071965e-41	1.66479692056407e-40
Ftx	189.010079343123	3.03986865868529	0.345553125004701	8.56006450530604e-20	6.02432472656943e-19
Emid1	1263.45536004797	3.05040440629264	0.134883730580306	2.28363611860455e-114	9.47098140053359e-113
Hspa1a	96.4719015301618	3.06144465931577	0.491220433232761	2.10414565995829e-11	9.1246041140532e-11
Ptprcap	5331.32182516001	3.06246745391233	0.0748996200876771	0	0
Akap12	1489.64143353428	3.07298307473644	3.0004159367234	0.00445842400826552	0.00803217682432962
Mst1r	78.4316748268508	3.08288002104961	0.547970052018269	7.35716110780572e-10	2.7853294381843e-09
Mfsd4	209.918143146356	3.09356762626781	0.326694720743416	1.69572887762008e-22	1.36716445029242e-21
Rtp4	128.72803392993	3.09611756154329	0.430810679725779	3.39397270349039e-14	1.78055475823926e-13
Epb41l5	63.5189984016355	3.10389175754159	0.679937468218797	1.42903474341662e-07	4.40691926075663e-07
Plxna1	204.209687635357	3.11003616423017	0.427008908701615	1.66434926121863e-14	8.89830867615986e-14
Grasp	120.69202916518	3.11392744785992	0.484058914983329	5.7198550626012e-12	2.58033569028178e-11
Msi2	270.270878821139	3.12005994356199	0.361842826161031	3.67599687966912e-19	2.53051205965201e-18
Camk2d	1154.85185808577	3.12037918519344	0.157730717118343	2.81939759910779e-88	8.71591687233384e-87
Ets1	3511.16456750007	3.12637779112036	0.106537709703438	1.87763263468359e-190	1.60362556714756e-188
Soga1	266.649238336479	3.13861719372704	0.296314399648838	1.93463340888127e-27	1.87113584402163e-26
P2rx3	87.9741217206039	3.14317283105986	0.521924615134745	7.17309027969784e-11	2.97491373822201e-10
Gsn	3919.9322096231	3.14355483940827	0.0825281102903665	0	0
Gngt2	168.036876163444	3.14745777887306	0.372216173670153	1.49897321611713e-18	9.93858688949243e-18
Zfpm1	608.812101249794	3.14890130211339	0.195318531586631	1.14362159554943e-59	2.34256472356649e-58
Slc44a1	839.96360954388	3.15462528392529	0.184086477581776	5.04414111516084e-67	1.14751363789144e-65
Cd83	152.648924603565	3.15701940192865	1.86445802188013	0.00104984378451773	0.00208356157155764
Ipcef1	184.256302584416	3.16965229572929	0.363738871986025	1.57377003690141e-19	1.09609222058689e-18
Maml3	601.557228443199	3.17865794384065	0.194253258883407	2.14323061819192e-61	4.51871928245568e-60
Kcnk5	207.004968691531	3.17867448294057	0.371385344593702	6.0054846593522e-19	4.08664918277863e-18
Gns	2305.22037888848	3.18237842846739	0.123754965512705	4.98122144753648e-147	2.95298527931016e-145
Gpr137b-ps	64.6954293192068	3.18635792811811	0.613255484816376	6.82443009106469e-09	2.36997265533253e-08
Kif21b	270.884510041779	3.18975292559131	0.337250023575592	1.70107534127515e-22	1.37037868020552e-21
Trp53inp2	156.636227840824	3.18988003047351	0.486093846071701	2.32117595779474e-12	1.07355719608331e-11
Dusp2	3327.45867345774	3.1921724472757	0.0859521907968823	4.1452998301451e-303	6.23527338629885e-301
Fcrl1	127.312279201664	3.19470209916065	0.55693626545077	3.67231449065379e-10	1.4395015728047e-09
Etv5	440.388744478621	3.19789600777373	0.235703264166924	3.65335930937363e-43	5.56171527490445e-42
Ralgps1	277.810451408845	3.19978326943651	0.375366312959149	7.89712487422763e-19	5.3342643755004e-18
Alox15	225.534103977982	3.20386754520156	1.14345762350292	6.67610019109636e-05	0.000156578398244983
Fyco1	332.905948322468	3.20525958067098	0.26772659755634	2.81985479891778e-34	3.39122871879396e-33
Gm43361	131.104446262631	3.22027047429242	0.421726888332955	1.064943542287e-15	6.1965941219217e-15
Sema4d	4277.03653638555	3.22495575531613	0.0923033614942462	1.14631740413175e-268	1.44407334985497e-266
E2f2	1766.00871222399	3.22909836743113	0.156189902594774	3.4414953259003e-96	1.17173614508187e-94
Cxxc5	2232.37295803259	3.23759095042504	0.105915519798835	1.91733465554197e-206	1.77274299619743e-204
Adora2a	241.482907848835	3.24165973830443	0.31663553887579	6.99809410164924e-26	6.43492630989243e-25
Ldlrad4	318.117808278024	3.24336933681079	0.290827122294248	3.70832988322828e-30	3.93809784648837e-29
Kbtbd11	146.099533655835	3.24473841680142	0.431996478282955	2.68739257846803e-15	1.51728528884038e-14
Sbk1	950.960410472598	3.2463598110952	1.53916528477764	0.000382846294739603	0.000807856984586625
Ypel1	136.586730062329	3.2480495735328	0.42779556136528	1.44094466756606e-15	8.34109153344675e-15
B3galnt1	139.155451244844	3.2505692390035	0.423011723646329	7.09090547807165e-16	4.15236173201662e-15
Map3k8	135.835422923912	3.25483536405704	0.561131897389583	2.42045114878766e-10	9.62260618441105e-10
Slc25a53	471.657439406105	3.26379273574032	0.225069196287466	6.38691503879544e-49	1.07817972798962e-47
Sh3bp5	1080.17535852306	3.27645050333743	0.14896585991595	1.75636777079532e-108	6.80795169002894e-107
Tnf	86.2609471462014	3.29314549569297	0.541341346229838	4.37375054333032e-11	1.8412137834454e-10
Marcks	2171.21674041257	3.29521043430793	0.110892075741597	2.56947047984349e-195	2.2132584184498e-193
Maged1	763.907777497823	3.29546578151218	0.180231180201207	5.71286835579285e-76	1.49933039816876e-74
Nrgn	568.865554210295	3.30961158428718	0.217809315247406	1.91959678912721e-53	3.53669039137551e-52
Itpr3	610.232541322003	3.3113579338247	0.207826138295026	1.87342632001588e-58	3.7685410086068e-57
Traf4	1067.65938165469	3.31552912255568	0.150343885677047	4.54935815923888e-109	1.81219096951816e-107
Ighm	40637.0307558092	3.32377997375931	0.0492675771017566	0	0
Mxd3	433.482214461149	3.33493434455976	0.276128481985257	6.55191920733621e-35	8.03287612792388e-34
Mki67	2842.28396034271	3.33705888690066	0.0940681188369678	5.93200400858765e-277	7.66445338442901e-275
Cbx2	856.365411163473	3.34658906875601	0.166610729840686	4.68162756829586e-91	1.49308362763562e-89
Dclk2	65.9385558093677	3.34986573508595	0.623062916906304	2.34733896765178e-09	8.4851083629823e-09
C1qb	272.36218223549	3.35104593994868	0.397316467379354	1.41670096363607e-18	9.41167588103119e-18
Cep170b	313.679585315949	3.35259184447313	0.999823418278242	1.19687134046473e-05	3.0637717473212e-05
Chchd10	2364.6722111569	3.36211222374805	0.102257841036563	2.0939772790943e-238	2.26915086222714e-236
Mtss1	472.638484823031	3.36395527870859	0.274692336186033	7.94587036741788e-36	9.96001014463152e-35
Carhsp1	779.187744071356	3.38453629616978	0.180512731017516	8.78183156508825e-80	2.44484250035799e-78
Cdc25b	1222.72434819416	3.38997769166542	0.179061868065055	2.77831428724332e-81	7.86512679405566e-80
Tspyl4	174.603616911805	3.40149046392489	0.36859291479241	1.11767677321679e-21	8.68461566729287e-21
Fyb	1379.75278845581	3.40584945537747	0.395999648217711	3.14397671005903e-19	2.16723647633207e-18
Pirb	260.535320674877	3.40731836661452	0.332031299581937	4.30192395698778e-26	3.98481522412893e-25
Neat1	311.37977193453	3.41225662112697	0.290435278988429	2.98368727840857e-33	3.48027782312518e-32
Capn5	664.379158937654	3.41229573976429	0.192126744413669	6.10410942765346e-72	1.48952093975524e-70
Map4k4	568.871360604645	3.41779157307712	0.222896556037511	1.9233820044312e-54	3.62993330349393e-53
Sesn3	128.030962110174	3.42399585172722	0.506129895487752	4.66692779328414e-13	2.27181205878121e-12
Arvcf	237.845613115556	3.42997304281694	0.429396267493135	5.14369272054288e-17	3.18220596916091e-16
Sept1	1349.76564424683	3.4326606515987	0.143701482062937	1.72137893761722e-127	8.06886368990992e-126
Zbtb20	376.419501570669	3.45145706334822	0.255519807746988	5.57380419024443e-43	8.43435414854105e-42
Tns1	1228.30175054701	3.45473018724137	0.180274229084825	2.96075738162574e-83	8.57428531380007e-82
Arid3b	233.240210444722	3.46513123796591	0.32742880497168	1.35292355511172e-27	1.31771423868693e-26
P2ry14	603.243582672453	3.46524603939659	0.245891781945197	1.63266919310416e-46	2.66246604014624e-45
Prkch	765.602688146	3.46891965418755	0.214499395336696	3.06510268984631e-60	6.32993953038343e-59
Trp53inp1	723.516654852277	3.49104771567856	0.201040285315949	5.66898541530269e-69	1.32556925789839e-67
Wfdc17	74.4251712307844	3.50872334896789	0.586065025271535	6.2719300404655e-11	2.60868802921219e-10
Tcf7	350.934479419299	3.51734305413204	1.08266243940192	1.51369083566604e-05	3.82617914267429e-05
C1qc	251.689085162775	3.52678559960449	0.355392015819104	1.11771880178424e-24	9.75270137175896e-24
Eya1	279.178576951109	3.52840026403148	0.295953458247956	3.1265065294026e-34	3.755534303137e-33
Hmgcs2	209.668883090963	3.53859256203741	0.377111083258964	2.11838079669064e-22	1.6997644640962e-21
Relb	214.367846718607	3.54408400165516	0.413387103021474	3.26175660424345e-19	2.24688879409197e-18
Bdh1	303.010271360798	3.54738627365943	0.377772427043583	1.95835694192506e-22	1.57638348727802e-21
Pik3c2b	111.039680323628	3.54947218228307	0.48175154451846	5.37586808002511e-15	2.97844961575003e-14
Calcoco1	983.776671474787	3.57699711991191	0.157261087515094	5.07338699801916e-116	2.13039975691821e-114
Socs3	530.167209583905	3.5856817394357	2.87764293900884	0.00225934707772693	0.00427279036392044
Apcdd1	116.905768285708	3.58704490227933	0.491123866460903	8.22456351800873e-15	4.4900948610234e-14
Dusp9	93.0374988291213	3.58706745415765	0.53358237848828	5.0952065265806e-13	2.47229135170338e-12
Tspan6	286.811944382142	3.58775726819686	0.302989723775927	7.45306405698679e-34	8.86800231007236e-33
Gm4258	96.6987528904021	3.58822200022922	2.29800293852583	0.00113771315481993	0.00224776968717414
Slfn5	98.3825434577913	3.6016859287871	2.30953206716483	0.00113627586200774	0.00224625110578933
Sdc3	477.228632932866	3.60591159934318	0.239323929587117	8.08924054464494e-53	1.47154090629841e-51
Ccpg1	65.1318294453203	3.62209059469833	0.763831865347277	4.44780812139576e-08	1.44224614695709e-07
H2-Ob	1138.89776268347	3.62252693862252	0.186073128200694	6.00320215588927e-86	1.7846687707095e-84
Ddah2	415.995574884419	3.62899441460174	0.254101826154707	8.29454680875048e-48	1.3816932684064e-46
