	MPP3_Ebf1_KO1	MPP3_Ebf1_KO2	MPP3_Ebf1_KO3	MPP3_Ebf1_KO4	MPP3_Ebf1_WT1	MPP3_Ebf1_WT2	MPP3_Ebf1_WT3	MPP3_Ebf1_WT4
ENSMUSG00000098242.1	0	0	0	0	0	0	0	0
ENSMUSG00000098243.3	97	22	128	121	134	130	163	118
ENSMUSG00000098244.1	0	0	0	0	0	0	0	0
ENSMUSG00000098245.1	0	0	0	0	0	0	0	0
ENSMUSG00000098246.1	0	0	0	0	0	0	0	0
ENSMUSG00000098247.1	0	0	0	0	0	0	0	1
ENSMUSG00000098248.1	0	0	0	0	0	0	0	0
ENSMUSG00000098249.1	0	0	0	0	0	0	0	0
ENSMUSG00000098250.2	0	0	0	0	0	0	0	0
ENSMUSG00000098251.1	2	0	0	0	1	0	1	4
ENSMUSG00000098252.1	0	0	0	0	0	0	0	0
ENSMUSG00000098253.1	0	0	0	0	0	0	0	0
ENSMUSG00000098254.1	0	0	0	0	0	0	0	0
ENSMUSG00000098255.1	0	0	0	0	0	0	0	0
ENSMUSG00000098257.1	0	0	0	0	0	0	0	0
ENSMUSG00000098258.1	0	0	0	0	0	0	0	0
ENSMUSG00000098259.1	2	0	0	2	1	0	1	0
ENSMUSG00000098260.1	0	0	0	0	0	0	0	0
ENSMUSG00000098261.1	0	0	0	0	0	0	0	0
ENSMUSG00000098262.1	0	0	0	0	0	0	0	0
ENSMUSG00000098263.1	0	0	0	0	0	0	0	0
ENSMUSG00000098264.1	0	0	0	0	0	0	0	0
ENSMUSG00000098265.1	0	0	0	0	0	0	0	0
ENSMUSG00000098266.1	0	0	0	0	0	0	0	0
ENSMUSG00000098267.1	0	0	0	0	0	0	0	0
ENSMUSG00000098268.1	1	0	1	0	0	0	0	0
ENSMUSG00000098269.1	0	0	0	0	3	1	0	0
ENSMUSG00000098270.1	0	0	0	0	0	0	0	0
ENSMUSG00000098271.1	0	0	0	0	0	0	0	0
ENSMUSG00000098272.1	0	0	0	0	0	0	0	0
ENSMUSG00000098273.1	0	0	0	0	0	0	0	0
ENSMUSG00000098274.7	283	220	295	279	225	143	318	285
ENSMUSG00000098275.1	0	0	0	1	0	0	0	0
ENSMUSG00000098276.1	0	0	0	0	0	0	0	0
ENSMUSG00000098277.2	0	0	0	0	0	0	0	0
ENSMUSG00000098278.1	0	0	0	0	0	0	0	0
ENSMUSG00000098279.1	0	0	0	0	0	0	0	0
ENSMUSG00000098280.1	0	1	0	0	2	1	1	0
ENSMUSG00000098281.1	76	43	75	56	49	32	66	64
ENSMUSG00000098282.1	0	0	0	0	0	0	0	0
ENSMUSG00000098283.2	0	0	0	0	0	0	0	0
ENSMUSG00000098284.7	0	0	0	0	0	0	0	0
ENSMUSG00000098285.1	0	0	0	0	0	0	0	0
ENSMUSG00000098286.1	0	0	0	0	0	0	0	0
ENSMUSG00000098287.1	0	0	0	0	0	0	0	0
ENSMUSG00000098288.1	0	0	0	0	0	0	0	0
ENSMUSG00000098289.1	0	0	0	0	0	0	0	0
ENSMUSG00000098290.1	0	0	0	0	0	0	0	0
ENSMUSG00000098291.1	18	3	8	8	9	7	7	4
ENSMUSG00000098292.1	0	1	1	7	0	0	0	1
ENSMUSG00000098293.1	0	0	0	0	0	0	0	0
ENSMUSG00000098294.1	0	0	0	0	0	0	0	0
ENSMUSG00000098295.1	0	0	0	0	0	0	0	0
ENSMUSG00000098296.1	1	1	0	2	2	1	2	2
ENSMUSG00000098297.1	0	0	0	0	0	0	0	0
ENSMUSG00000098298.1	0	0	0	0	0	0	0	0
ENSMUSG00000098299.1	0	0	0	0	0	0	0	0
ENSMUSG00000098300.1	0	0	0	0	0	0	0	0
ENSMUSG00000098301.6	0	0	0	0	0	0	0	0
ENSMUSG00000098302.1	0	0	1	0	0	0	0	0
ENSMUSG00000098303.1	0	0	0	0	0	0	0	0
ENSMUSG00000098304.1	0	0	0	0	0	0	0	0
ENSMUSG00000098305.1	0	0	0	0	0	0	0	0
ENSMUSG00000098306.7	0	0	0	0	0	0	0	0
ENSMUSG00000098307.1	0	0	0	0	0	0	0	0
ENSMUSG00000098308.1	7	5	4	14	10	1	6	4
ENSMUSG00000098309.1	0	0	0	0	0	0	0	0
ENSMUSG00000098310.1	0	0	0	0	0	0	0	0
ENSMUSG00000098311.1	0	0	0	0	0	0	0	0
ENSMUSG00000098312.1	0	0	0	0	0	0	0	0
ENSMUSG00000098313.1	0	0	0	0	0	0	0	0
ENSMUSG00000098314.1	0	0	0	0	0	0	0	0
ENSMUSG00000098315.1	0	0	0	0	0	0	0	0
ENSMUSG00000098316.1	3	0	0	0	0	0	0	0
ENSMUSG00000098317.1	0	0	0	0	0	0	0	0
ENSMUSG00000098318.7	927	793	985	975	1017	703	1370	1092
ENSMUSG00000098319.1	0	0	0	0	0	2	0	0
ENSMUSG00000098320.1	0	0	0	0	1	3	0	0
ENSMUSG00000098321.2	0	0	0	0	0	0	0	0
ENSMUSG00000098322.1	0	3	0	6	0	0	0	0
ENSMUSG00000098323.1	0	0	0	0	0	0	0	0
ENSMUSG00000098324.2	0	0	0	0	0	0	0	0
ENSMUSG00000098325.1	3	0	2	1	0	0	1	0
ENSMUSG00000098326.1	0	0	0	0	0	0	0	0
ENSMUSG00000098327.1	0	0	0	0	0	2	0	1
ENSMUSG00000098328.1	0	0	1	0	0	0	0	0
ENSMUSG00000098329.1	0	0	0	0	0	0	0	0
ENSMUSG00000098330.1	0	0	0	0	0	0	0	0
ENSMUSG00000098331.1	0	0	0	0	0	0	0	0
ENSMUSG00000098332.2	650	480	584	572	447	391	614	564
ENSMUSG00000098333.1	0	0	0	0	0	0	0	0
ENSMUSG00000098334.1	0	0	0	0	1	0	0	0
ENSMUSG00000098335.1	0	0	0	0	0	0	0	0
ENSMUSG00000098336.1	0	0	0	0	0	0	0	0
ENSMUSG00000098337.2	0	0	0	0	0	0	0	0
ENSMUSG00000098338.1	0	0	0	0	1	0	0	0
ENSMUSG00000098339.1	0	0	0	0	0	0	0	0
ENSMUSG00000098340.1	13	0	5	3	2	13	4	12
ENSMUSG00000098341.1	0	0	0	0	0	0	0	0
ENSMUSG00000098342.1	0	0	0	0	0	0	0	0
ENSMUSG00000098343.1	0	0	1	0	0	1	0	0
ENSMUSG00000098344.1	0	0	0	0	0	0	0	0
ENSMUSG00000098345.1	0	0	0	0	0	0	0	0
ENSMUSG00000098346.1	1	0	0	0	0	0	0	0
ENSMUSG00000098347.1	0	0	0	0	0	0	0	0
ENSMUSG00000098348.7	0	0	0	0	0	0	0	0
ENSMUSG00000098349.1	0	0	0	0	0	0	0	0
ENSMUSG00000098350.1	0	0	0	0	0	0	0	0
ENSMUSG00000098351.1	0	0	1	0	0	0	0	0
ENSMUSG00000098352.2	0	0	0	0	0	0	0	0
ENSMUSG00000098353.1	0	0	0	1	0	0	0	0
ENSMUSG00000098354.1	0	0	1	0	0	0	0	0
ENSMUSG00000098355.1	0	0	0	0	0	0	0	0
ENSMUSG00000098356.1	0	0	0	0	0	0	0	0
ENSMUSG00000098357.1	0	0	0	0	0	0	0	0
ENSMUSG00000098358.1	0	0	0	0	0	0	0	0
ENSMUSG00000098359.1	0	0	0	0	0	0	0	0
ENSMUSG00000098360.1	0	0	0	0	0	0	0	0
ENSMUSG00000098361.1	0	0	0	0	0	0	0	0
ENSMUSG00000098362.1	0	0	0	0	0	0	0	0
ENSMUSG00000098363.1	0	0	0	0	0	0	0	0
ENSMUSG00000098364.1	0	0	0	0	0	0	0	0
ENSMUSG00000098365.1	0	0	0	0	0	0	0	0
ENSMUSG00000098366.1	0	0	0	0	0	0	0	0
ENSMUSG00000098367.1	0	0	0	0	0	0	0	0
ENSMUSG00000098368.1	0	0	0	0	0	0	0	0
ENSMUSG00000098369.6	0	0	0	0	0	0	0	0
ENSMUSG00000098370.1	0	0	0	0	0	0	0	0
ENSMUSG00000098371.1	0	0	0	0	0	0	0	0
ENSMUSG00000098372.2	0	0	0	0	0	0	0	0
ENSMUSG00000098373.1	0	0	0	0	0	0	0	0
ENSMUSG00000098374.1	90	70	73	60	69	45	127	101
ENSMUSG00000098375.6	0	0	0	0	0	0	0	0
ENSMUSG00000098376.1	0	0	0	0	0	1	0	0
ENSMUSG00000098377.7	0	0	0	0	0	0	0	0
ENSMUSG00000098378.1	0	0	0	0	0	0	0	0
ENSMUSG00000098379.1	0	0	0	0	0	0	0	0
ENSMUSG00000098380.1	1	0	0	0	0	0	1	0
ENSMUSG00000098381.1	0	0	0	0	0	0	0	0
ENSMUSG00000098382.1	0	0	0	0	0	0	0	0
ENSMUSG00000098383.1	0	0	0	0	0	0	0	0
ENSMUSG00000098384.2	0	0	0	0	0	0	0	0
ENSMUSG00000098385.1	0	0	5	0	3	0	0	0
ENSMUSG00000098386.1	0	0	0	0	0	0	0	0
ENSMUSG00000098387.2	0	0	0	0	0	0	0	0
ENSMUSG00000098388.1	6	5	6	11	7	6	5	17
ENSMUSG00000098389.1	0	0	0	0	0	0	0	0
ENSMUSG00000098390.7	0	0	0	0	0	0	0	0
ENSMUSG00000098391.2	0	0	0	0	0	0	0	0
ENSMUSG00000098392.1	0	0	0	0	0	0	0	0
ENSMUSG00000098393.1	0	0	0	0	0	0	0	0
ENSMUSG00000098394.1	0	0	0	0	0	0	0	0
ENSMUSG00000098395.1	0	0	0	0	0	0	0	0
ENSMUSG00000098396.1	0	0	0	0	0	0	0	0
ENSMUSG00000098397.1	7	0	9	7	1	3	8	1
ENSMUSG00000098398.2	0	0	0	0	0	0	0	0
ENSMUSG00000098399.1	0	0	0	0	0	0	0	0
ENSMUSG00000098400.1	0	0	0	0	0	0	0	0
ENSMUSG00000098401.1	0	0	0	0	0	0	0	0
ENSMUSG00000098402.1	0	0	0	0	0	0	0	0
ENSMUSG00000098403.1	0	0	0	0	0	0	0	0
ENSMUSG00000098404.1	9	6	7	15	9	9	10	14
ENSMUSG00000098405.1	0	0	0	0	0	0	0	0
ENSMUSG00000098406.1	0	0	0	0	0	0	0	0
ENSMUSG00000098407.1	0	0	0	0	0	0	0	0
ENSMUSG00000098408.1	0	0	0	0	0	0	0	0
ENSMUSG00000098409.1	0	0	0	0	0	0	0	0
ENSMUSG00000098410.1	0	0	0	0	0	0	0	0
ENSMUSG00000098411.7	0	0	0	0	0	0	0	0
ENSMUSG00000098412.1	6	4	3	6	4	10	12	6
ENSMUSG00000098413.1	0	0	0	0	0	0	0	0
ENSMUSG00000098414.1	0	0	0	0	0	0	0	0
ENSMUSG00000098415.1	0	0	2	0	0	0	0	0
ENSMUSG00000098416.1	0	0	0	0	0	0	0	0
ENSMUSG00000098417.1	0	0	0	0	0	0	0	0
ENSMUSG00000098418.1	0	0	0	0	0	0	0	0
ENSMUSG00000098419.1	0	0	0	3	0	0	0	0
ENSMUSG00000098420.1	0	0	0	0	0	0	0	0
ENSMUSG00000098421.1	0	0	2	0	0	0	0	0
ENSMUSG00000098422.1	0	0	0	1	0	0	4	0
ENSMUSG00000098423.1	0	0	0	0	0	0	0	0
ENSMUSG00000098424.1	0	0	0	0	0	0	0	0
ENSMUSG00000098425.1	24	21	53	15	46	34	31	26
ENSMUSG00000098426.1	1	0	1	0	1	0	0	0
ENSMUSG00000098428.6	0	1	0	0	0	0	0	0
ENSMUSG00000098429.1	0	0	0	0	0	0	0	0
ENSMUSG00000098430.1	0	0	0	0	0	0	0	0
ENSMUSG00000098431.1	0	0	0	0	0	0	0	0
ENSMUSG00000098432.1	0	0	0	0	0	0	0	0
ENSMUSG00000098433.1	0	2	0	1	3	0	0	0
ENSMUSG00000098434.1	0	0	0	0	0	0	0	18
ENSMUSG00000098435.1	0	0	0	0	0	0	0	0
ENSMUSG00000098436.1	0	0	0	0	0	0	0	0
ENSMUSG00000098437.1	0	0	0	0	0	0	0	0
ENSMUSG00000098438.1	0	0	0	0	0	0	0	0
ENSMUSG00000098439.1	45	0	0	11	20	12	1	15
ENSMUSG00000098440.2	0	0	0	0	0	0	0	0
ENSMUSG00000098441.1	0	0	0	0	0	0	0	0
ENSMUSG00000098442.1	0	0	0	1	0	0	0	0
ENSMUSG00000098443.1	0	0	0	0	0	0	0	0
ENSMUSG00000098444.1	0	0	0	0	0	0	0	0
ENSMUSG00000098445.1	0	0	0	0	0	0	0	0
ENSMUSG00000098446.1	0	0	0	0	0	0	0	0
ENSMUSG00000098447.2	12	12	16	17	22	9	24	18
ENSMUSG00000098448.1	0	0	0	0	0	0	4	0
ENSMUSG00000098449.1	1	0	4	3	1	0	0	4
ENSMUSG00000098451.1	0	0	0	0	0	0	0	0
ENSMUSG00000098452.1	0	0	0	0	0	0	0	0
ENSMUSG00000098453.1	0	0	0	0	0	0	0	0
ENSMUSG00000098454.1	0	0	0	0	0	0	0	0
ENSMUSG00000098455.1	0	0	0	0	0	0	0	0
ENSMUSG00000098456.1	0	0	0	0	0	3	0	0
ENSMUSG00000098457.1	0	0	0	0	0	0	0	0
ENSMUSG00000098458.1	0	0	0	0	0	0	0	0
ENSMUSG00000098459.1	0	0	0	0	0	0	0	0
ENSMUSG00000098460.1	0	0	0	0	0	0	0	0
ENSMUSG00000098462.1	0	0	0	0	0	0	0	0
ENSMUSG00000098463.1	0	0	0	0	0	0	0	0
ENSMUSG00000098464.1	0	0	1	0	0	0	0	0
ENSMUSG00000098465.1	0	0	0	0	0	0	0	0
ENSMUSG00000098466.1	0	0	0	0	0	0	0	0
ENSMUSG00000098467.1	0	0	0	0	0	0	0	0
ENSMUSG00000098468.1	2	0	4	1	0	0	0	2
ENSMUSG00000098469.1	0	0	0	0	0	0	0	0
ENSMUSG00000098470.1	0	0	2	0	1	0	0	0
ENSMUSG00000098471.1	0	0	0	0	0	0	0	0
ENSMUSG00000098472.1	0	0	0	0	0	0	0	0
ENSMUSG00000098473.1	0	0	0	0	0	0	0	0
ENSMUSG00000098474.1	0	0	0	0	0	0	0	0
ENSMUSG00000098475.1	0	0	0	0	0	0	0	0
ENSMUSG00000098476.1	0	0	0	0	0	0	0	0
ENSMUSG00000098477.1	4	0	0	0	2	0	0	0
ENSMUSG00000098478.1	0	0	0	0	0	0	0	0
ENSMUSG00000098479.1	0	0	0	0	0	0	0	0
ENSMUSG00000098480.1	0	0	0	0	0	0	0	0
ENSMUSG00000098481.1	0	0	0	0	0	0	0	1
ENSMUSG00000098482.1	0	0	0	0	0	0	0	0
ENSMUSG00000098483.1	1	0	0	1	1	1	0	0
ENSMUSG00000098484.1	0	0	0	0	0	0	0	0
ENSMUSG00000098485.1	0	0	0	0	0	0	0	0
ENSMUSG00000098486.1	0	0	0	0	0	0	0	0
ENSMUSG00000098487.1	0	0	0	0	0	0	0	0
ENSMUSG00000098488.7	0	4	1	6	2	0	7	0
ENSMUSG00000098489.1	0	0	2	1	0	0	0	0
ENSMUSG00000098490.1	1	0	1	2	2	2	3	0
ENSMUSG00000098491.1	0	0	4	1	0	0	0	0
ENSMUSG00000098492.1	1	0	0	6	0	1	2	3
ENSMUSG00000098493.1	0	0	0	0	0	0	0	0
ENSMUSG00000098494.1	0	0	0	0	0	0	0	0
ENSMUSG00000098497.1	0	0	0	1	0	0	0	0
ENSMUSG00000098498.1	0	0	0	0	0	0	0	0
ENSMUSG00000098499.1	0	0	0	0	0	0	0	0
ENSMUSG00000098500.1	0	0	0	0	0	0	0	0
ENSMUSG00000098501.7	0	0	0	0	0	0	0	0
ENSMUSG00000098502.1	0	0	0	0	0	0	0	0
ENSMUSG00000098503.1	0	0	0	0	0	0	0	0
ENSMUSG00000098504.1	0	0	0	0	0	0	0	0
ENSMUSG00000098505.2	0	0	0	0	0	0	0	0
ENSMUSG00000098506.2	16	10	3	6	7	4	13	10
ENSMUSG00000098507.1	0	0	0	0	0	0	0	0
ENSMUSG00000098508.1	0	0	0	0	0	0	0	0
ENSMUSG00000098509.2	0	0	0	0	0	0	0	0
ENSMUSG00000098510.1	0	0	0	0	0	0	0	0
ENSMUSG00000098511.1	0	0	0	2	2	0	0	0
ENSMUSG00000098513.1	0	0	0	0	0	0	0	0
ENSMUSG00000098514.1	0	0	0	0	0	0	0	0
ENSMUSG00000098515.1	0	0	0	0	0	0	0	0
ENSMUSG00000098516.1	0	0	0	1	1	0	0	0
ENSMUSG00000098518.1	0	0	0	0	0	0	0	0
ENSMUSG00000098519.1	0	0	0	0	0	0	0	0
ENSMUSG00000098520.1	0	0	0	0	0	0	0	2
ENSMUSG00000098521.1	0	0	0	0	0	0	0	0
ENSMUSG00000098522.1	0	0	0	0	0	0	0	0
ENSMUSG00000098523.2	0	0	0	0	0	0	0	0
ENSMUSG00000098524.1	0	0	0	0	0	0	0	0
ENSMUSG00000098525.1	0	0	4	2	0	0	7	0
ENSMUSG00000098526.1	0	0	0	0	0	0	0	0
ENSMUSG00000098527.1	0	0	0	0	0	0	0	0
ENSMUSG00000098528.1	0	0	0	0	0	0	0	0
ENSMUSG00000098529.1	0	0	0	0	0	0	0	0
ENSMUSG00000098530.1	0	0	0	0	0	0	2	0
ENSMUSG00000098531.1	0	0	0	0	0	0	0	0
ENSMUSG00000098532.1	0	0	0	0	0	0	0	0
ENSMUSG00000098533.1	0	0	0	0	0	0	0	0
ENSMUSG00000098534.1	3	4	0	0	3	0	0	0
ENSMUSG00000098535.1	0	0	0	0	0	0	0	0
ENSMUSG00000098536.1	0	0	0	0	0	0	0	0
ENSMUSG00000098537.1	0	0	0	0	0	0	0	0
ENSMUSG00000098538.1	0	0	0	0	0	0	0	0
ENSMUSG00000098539.1	0	0	0	3	0	0	0	1
ENSMUSG00000098540.1	4	1	1	4	1	4	1	0
ENSMUSG00000098541.1	0	0	0	0	0	0	0	0
ENSMUSG00000098542.1	0	0	3	0	1	0	0	0
ENSMUSG00000098543.1	0	0	0	0	0	0	0	0
ENSMUSG00000098544.1	0	0	0	0	1	0	0	0
ENSMUSG00000098545.2	0	0	0	0	0	0	0	0
ENSMUSG00000098546.6	0	0	0	0	0	0	0	0
ENSMUSG00000098547.1	0	0	0	0	0	0	0	0
ENSMUSG00000098548.1	0	0	0	0	0	0	0	0
ENSMUSG00000098549.1	0	1	0	0	0	0	1	0
ENSMUSG00000098550.1	0	0	0	0	0	0	0	0
ENSMUSG00000098552.1	0	0	0	0	0	0	0	6
ENSMUSG00000098553.1	0	0	0	0	2	0	0	0
ENSMUSG00000098554.3	0	0	0	0	0	0	0	0
ENSMUSG00000098555.1	0	0	0	0	0	0	0	0
ENSMUSG00000098556.2	0	0	0	0	0	0	0	0
ENSMUSG00000098557.1	500	394	381	352	289	361	499	517
ENSMUSG00000098558.1	0	0	0	0	1	1	6	2
ENSMUSG00000098559.1	107	68	114	114	78	89	118	104
ENSMUSG00000098560.1	0	0	0	0	0	0	0	0
ENSMUSG00000098561.1	0	0	0	0	1	0	0	0
ENSMUSG00000098562.1	0	0	0	0	0	0	0	0
ENSMUSG00000098563.1	0	0	0	0	0	0	0	0
ENSMUSG00000098564.1	0	0	0	0	0	0	0	0
ENSMUSG00000098565.1	0	0	0	0	0	0	0	0
ENSMUSG00000098566.1	0	0	0	0	0	0	0	0
ENSMUSG00000098567.1	0	0	0	0	0	0	0	0
ENSMUSG00000098568.1	0	0	0	0	0	0	0	0
ENSMUSG00000098569.1	0	0	0	0	0	0	0	0
ENSMUSG00000098570.1	0	0	0	0	0	0	0	0
ENSMUSG00000098571.6	0	0	0	0	0	0	0	0
ENSMUSG00000098572.1	0	0	0	0	0	0	0	0
ENSMUSG00000098573.1	0	0	0	0	0	0	0	0
ENSMUSG00000098574.1	0	0	0	0	0	0	0	0
ENSMUSG00000098575.1	0	0	0	0	0	0	0	0
ENSMUSG00000098576.2	0	0	0	0	0	0	0	0
ENSMUSG00000098577.1	11	0	3	2	1	0	3	6
ENSMUSG00000098578.1	0	0	0	0	0	0	0	0
ENSMUSG00000098579.1	0	0	0	1	2	1	0	0
ENSMUSG00000098580.1	0	0	0	0	0	0	0	0
ENSMUSG00000098581.2	0	0	0	0	0	0	0	0
ENSMUSG00000098582.1	0	0	0	0	0	0	0	0
ENSMUSG00000098583.1	0	0	0	0	0	0	0	0
ENSMUSG00000098585.1	0	0	0	0	0	0	0	0
ENSMUSG00000098586.1	0	0	0	0	0	0	0	0
ENSMUSG00000098587.2	0	0	0	0	0	0	0	0
ENSMUSG00000098588.1	0	0	0	0	0	0	0	0
ENSMUSG00000098589.2	0	0	2	0	4	0	0	0
ENSMUSG00000098590.2	0	0	0	0	0	0	0	0
ENSMUSG00000098591.1	0	0	0	0	0	0	0	0
ENSMUSG00000098592.1	0	0	0	0	0	0	0	0
ENSMUSG00000098593.1	0	0	0	0	0	0	0	0
ENSMUSG00000098594.1	0	0	0	0	0	0	0	0
ENSMUSG00000098595.1	0	0	0	0	0	0	0	0
ENSMUSG00000098596.1	0	0	0	0	0	0	0	0
ENSMUSG00000098597.1	0	0	0	0	0	0	0	0
ENSMUSG00000098599.1	0	0	0	0	0	0	0	0
ENSMUSG00000098600.1	0	0	0	0	0	0	0	0
ENSMUSG00000098601.1	0	0	0	0	0	0	0	0
ENSMUSG00000098602.1	0	0	0	0	2	0	0	0
ENSMUSG00000098603.1	0	0	0	0	0	0	0	0
ENSMUSG00000098604.1	0	0	0	0	4	0	0	2
ENSMUSG00000098606.1	0	0	0	0	0	0	0	0
ENSMUSG00000098607.1	0	0	0	0	0	0	0	0
ENSMUSG00000098608.1	0	0	0	0	0	0	0	0
ENSMUSG00000098609.1	4	5	10	7	12	2	22	4
ENSMUSG00000098610.2	0	0	0	0	0	0	0	0
ENSMUSG00000098611.1	0	0	0	0	0	0	0	0
ENSMUSG00000098612.1	0	0	0	0	0	0	0	0
ENSMUSG00000098613.1	0	0	0	0	0	0	0	0
ENSMUSG00000098614.1	0	0	0	0	0	0	0	0
ENSMUSG00000098615.2	0	0	0	0	0	0	0	0
ENSMUSG00000098616.2	0	0	0	0	0	0	0	0
ENSMUSG00000098617.1	0	0	0	0	0	0	0	0
ENSMUSG00000098618.1	0	0	1	0	0	0	4	0
ENSMUSG00000098619.1	0	0	0	0	0	0	0	0
ENSMUSG00000098620.1	2	0	1	0	0	0	1	0
ENSMUSG00000098621.1	0	0	0	0	0	0	0	0
ENSMUSG00000098622.1	0	0	0	0	0	0	0	0
ENSMUSG00000098623.1	0	0	0	0	0	0	0	0
ENSMUSG00000098624.1	0	0	0	0	0	0	0	0
ENSMUSG00000098625.1	0	0	0	0	0	0	0	0
ENSMUSG00000098626.1	0	0	0	0	0	0	0	0
ENSMUSG00000098627.7	0	0	0	0	0	0	0	0
ENSMUSG00000098628.1	0	0	0	0	0	0	0	0
ENSMUSG00000098629.1	0	0	0	0	0	0	0	0
ENSMUSG00000098630.1	5	0	0	0	0	0	0	0
ENSMUSG00000098631.1	0	0	0	0	0	0	0	0
ENSMUSG00000098632.1	0	0	0	0	0	0	0	0
ENSMUSG00000098633.7	0	0	0	0	0	0	0	0
ENSMUSG00000098634.1	0	0	0	2	0	0	0	0
ENSMUSG00000098635.1	0	0	0	0	0	0	0	0
ENSMUSG00000098636.1	0	0	0	0	0	0	0	0
ENSMUSG00000098637.2	0	0	0	0	0	0	0	0
ENSMUSG00000098638.1	0	0	0	0	0	0	0	0
ENSMUSG00000098639.2	0	0	0	0	0	0	0	0
ENSMUSG00000098640.1	0	0	0	0	0	0	0	0
ENSMUSG00000098641.1	0	0	0	0	0	0	0	0
ENSMUSG00000098642.1	0	0	0	0	0	0	0	0
ENSMUSG00000098644.1	0	0	0	0	0	0	0	0
ENSMUSG00000098645.1	81	12	48	73	45	38	77	41
ENSMUSG00000098646.1	0	0	0	0	0	0	0	0
ENSMUSG00000098647.1	0	0	0	0	0	0	0	0
ENSMUSG00000098648.1	0	0	0	0	0	0	0	0
ENSMUSG00000098649.2	0	0	0	0	0	0	0	0
ENSMUSG00000098650.1	0	0	0	0	0	0	0	0
ENSMUSG00000098651.1	0	0	1	4	8	4	0	1
ENSMUSG00000098652.1	0	0	0	0	0	0	0	0
ENSMUSG00000098653.1	0	0	0	0	0	0	0	0
ENSMUSG00000098654.1	4	1	2	4	6	4	5	0
ENSMUSG00000098655.1	0	0	0	0	0	0	0	0
ENSMUSG00000098656.1	0	0	0	0	0	0	0	1
ENSMUSG00000098657.1	0	0	0	0	0	0	0	0
ENSMUSG00000098658.1	0	0	0	0	0	0	0	0
ENSMUSG00000098659.7	0	0	0	0	0	0	0	0
ENSMUSG00000098660.1	0	0	0	0	0	0	0	0
ENSMUSG00000098661.1	2	2	2	0	1	5	9	5
ENSMUSG00000098662.1	0	0	0	0	0	0	0	0
ENSMUSG00000098663.1	0	0	0	0	0	0	0	0
ENSMUSG00000098664.1	0	0	0	0	0	0	0	0
ENSMUSG00000098665.1	0	0	0	0	0	0	0	0
ENSMUSG00000098666.1	0	0	0	0	0	0	0	0
ENSMUSG00000098667.1	0	0	0	0	0	0	0	0
ENSMUSG00000098668.1	0	0	0	0	0	0	0	0
ENSMUSG00000098669.1	0	0	0	0	0	0	0	0
ENSMUSG00000098670.1	0	0	0	0	0	0	0	0
ENSMUSG00000098671.1	0	0	0	0	0	0	0	0
ENSMUSG00000098672.1	6	1	0	0	0	0	0	0
ENSMUSG00000098673.2	0	0	0	0	0	0	0	0
ENSMUSG00000098674.1	0	0	0	0	0	0	2	0
ENSMUSG00000098675.1	0	0	0	0	0	0	0	0
ENSMUSG00000098676.1	0	0	0	0	0	0	0	0
ENSMUSG00000098677.1	0	0	0	0	0	0	0	0
ENSMUSG00000098678.1	79	29	30	26	8	3	59	21
ENSMUSG00000098679.1	1	3	0	1	2	0	2	5
ENSMUSG00000098680.1	0	0	0	0	0	0	1	0
ENSMUSG00000098681.3	0	0	0	0	0	0	0	0
ENSMUSG00000098682.7	0	0	0	0	0	0	0	0
ENSMUSG00000098683.1	0	0	0	0	0	0	0	0
ENSMUSG00000098684.1	0	0	0	0	0	0	0	0
ENSMUSG00000098685.1	0	0	0	0	0	0	0	0
ENSMUSG00000098686.1	0	0	0	0	0	0	0	0
ENSMUSG00000098687.1	0	0	0	0	0	0	0	0
ENSMUSG00000098688.1	0	0	0	0	0	0	0	0
ENSMUSG00000098689.1	0	0	0	2	2	0	0	1
ENSMUSG00000098690.1	3	0	0	0	0	0	0	0
ENSMUSG00000098691.1	0	0	0	0	0	0	0	0
ENSMUSG00000098692.1	2	0	2	1	2	0	0	0
ENSMUSG00000098693.1	1	1	5	4	0	0	1	0
ENSMUSG00000098694.1	0	0	0	0	0	0	0	0
ENSMUSG00000098695.1	0	0	0	0	0	0	0	0
ENSMUSG00000098696.1	0	0	0	0	0	0	0	0
ENSMUSG00000098697.1	0	0	0	0	0	0	0	0
ENSMUSG00000098698.1	1	1	0	2	2	0	0	0
ENSMUSG00000098700.1	0	0	0	0	0	0	0	0
ENSMUSG00000098701.1	0	0	0	0	0	0	0	0
ENSMUSG00000098702.1	239	192	174	169	244	167	364	218
ENSMUSG00000098703.1	2	0	0	0	0	0	0	0
ENSMUSG00000098704.1	0	0	0	0	0	0	0	0
ENSMUSG00000098705.7	0	0	0	0	0	0	0	0
ENSMUSG00000098706.1	0	1	0	0	0	0	3	0
ENSMUSG00000098707.1	0	0	0	0	0	0	0	0
ENSMUSG00000098708.7	48	48	84	107	78	23	64	53
ENSMUSG00000098709.1	0	0	0	0	0	0	0	0
ENSMUSG00000098710.1	0	0	1	0	0	0	0	0
ENSMUSG00000098711.1	0	0	0	0	0	0	0	0
ENSMUSG00000098712.1	0	0	0	0	0	0	0	0
ENSMUSG00000098713.1	73	24	31	30	34	32	49	45
ENSMUSG00000098714.1	0	0	0	1	0	0	3	0
ENSMUSG00000098715.6	121	78	83	61	64	74	151	123
ENSMUSG00000098716.1	0	0	0	0	0	0	0	0
ENSMUSG00000098717.1	0	0	0	0	0	0	0	0
